Date,Server_ID,Data_Center_Location,CPU_Utilisation (%),Memory_Utilisation (%),Energy_Consumption_kWh,Temperature_Celsius,PUE,Carbon_Intensity_gCO2/kWh,Total_CO2_kg,Threshold_Breach,Latitude,Longitude,Time,DateTime
2025-06-25,S8,Germany,85.78,75.25,17.99,35.9,1.42,350,6.3,No,51.1657,10.4515,16:30:00,2025-06-25 16:30:00
2025-06-25,S5,Germany,25.26,46.68,23.03,36.8,1.41,350,8.06,No,51.1657,10.4515,16:45:00,2025-06-25 16:45:00
2025-06-25,S6,Norway,65.11,83.19,15.95,36.7,1.34,50,0.8,No,60.472,8.4689,17:00:00,2025-06-25 17:00:00
2025-06-25,S10,Germany,29.75,89.4,12.88,29.6,1.32,350,4.51,No,51.1657,10.4515,17:15:00,2025-06-25 17:15:00
2025-06-25,S2,Ireland,63.34,33.87,5.78,30.2,1.66,250,1.45,No,53.1424,-7.6921,17:30:00,2025-06-25 17:30:00
2025-06-25,S6,Norway,65.11,83.19,15.95,36.7,1.34,50,0.8,No,60.472,8.4689,17:45:00,2025-06-25 17:45:00
2025-06-25,S12,Norway,50.39,92.65,7.12,34.2,1.84,50,0.36,No,60.472,8.4689,18:00:00,2025-06-25 18:00:00
2025-06-25,S14,Ireland,24.23,23.07,18.87,28.0,1.76,250,4.72,No,53.1424,-7.6921,18:15:00,2025-06-25 18:15:00
2025-06-25,S5,Germany,25.26,46.68,23.03,36.8,1.41,350,8.06,No,51.1657,10.4515,18:30:00,2025-06-25 18:30:00
2025-06-25,S14,Ireland,24.23,23.07,18.87,28.0,1.76,250,4.72,No,53.1424,-7.6921,18:45:00,2025-06-25 18:45:00
2025-06-25,S2,Ireland,63.34,33.87,5.78,30.2,1.66,250,1.45,No,53.1424,-7.6921,19:00:00,2025-06-25 19:00:00
2025-06-25,S12,Norway,50.39,92.65,7.12,34.2,1.84,50,0.36,No,60.472,8.4689,19:15:00,2025-06-25 19:15:00
2025-06-25,S7,Germany,30.38,93.15,10.19,38.8,1.51,350,3.57,No,51.1657,10.4515,19:30:00,2025-06-25 19:30:00
2025-06-25,S5,Germany,25.26,46.68,23.03,36.8,1.41,350,8.06,No,51.1657,10.4515,19:45:00,2025-06-25 19:45:00
2025-06-25,S11,Norway,34.08,30.94,10.66,36.2,1.66,50,0.53,No,60.472,8.4689,20:00:00,2025-06-25 20:00:00
2025-06-25,S10,Germany,29.75,89.4,12.88,29.6,1.32,350,4.51,No,51.1657,10.4515,20:15:00,2025-06-25 20:15:00
2025-06-25,S10,Germany,29.75,89.4,12.88,29.6,1.32,350,4.51,No,51.1657,10.4515,20:30:00,2025-06-25 20:30:00
2025-06-25,S3,Ireland,47.76,83.12,7.05,30.5,1.29,250,1.76,No,53.1424,-7.6921,20:45:00,2025-06-25 20:45:00
2025-06-25,S15,Germany,50.02,51.1,12.47,33.7,1.88,350,4.36,No,51.1657,10.4515,21:00:00,2025-06-25 21:00:00
2025-06-25,S13,Norway,43.52,42.29,5.95,34.7,1.48,50,0.3,No,60.472,8.4689,21:15:00,2025-06-25 21:15:00
2025-06-25,S9,Ireland,37.45,69.33,12.42,34.1,1.79,250,3.1,No,53.1424,-7.6921,21:30:00,2025-06-25 21:30:00
2025-06-25,S11,Norway,34.08,30.94,10.66,36.2,1.66,50,0.53,No,60.472,8.4689,21:45:00,2025-06-25 21:45:00
2025-06-25,S10,Germany,29.75,89.4,12.88,29.6,1.32,350,4.51,No,51.1657,10.4515,22:00:00,2025-06-25 22:00:00
2025-06-25,S7,Germany,30.38,93.15,10.19,38.8,1.51,350,3.57,No,51.1657,10.4515,22:15:00,2025-06-25 22:15:00
2025-06-25,S14,Ireland,24.23,23.07,18.87,28.0,1.76,250,4.72,No,53.1424,-7.6921,22:30:00,2025-06-25 22:30:00
2025-06-25,S12,Norway,50.39,92.65,7.12,34.2,1.84,50,0.36,No,60.472,8.4689,22:45:00,2025-06-25 22:45:00
2025-06-25,S13,Norway,43.52,42.29,5.95,34.7,1.48,50,0.3,No,60.472,8.4689,23:00:00,2025-06-25 23:00:00
2025-06-25,S6,Norway,65.11,83.19,15.95,36.7,1.34,50,0.8,No,60.472,8.4689,23:15:00,2025-06-25 23:15:00
2025-06-25,S8,Germany,85.78,75.25,17.99,35.9,1.42,350,6.3,No,51.1657,10.4515,23:30:00,2025-06-25 23:30:00
2025-06-25,S14,Ireland,24.23,23.07,18.87,28.0,1.76,250,4.72,No,53.1424,-7.6921,23:45:00,2025-06-25 23:45:00
2025-06-26,S3,Ireland,50.34,93.73,23.73,34.6,1.81,250,5.93,No,53.1424,-7.6921,00:00:00,2025-06-26 00:00:00
2025-06-26,S11,Norway,64.72,65.71,8.88,29.5,2.0,50,0.44,No,60.472,8.4689,00:15:00,2025-06-26 00:15:00
2025-06-26,S8,Germany,41.14,37.76,12.65,28.5,1.61,350,4.43,No,51.1657,10.4515,00:30:00,2025-06-26 00:30:00
2025-06-26,S12,Norway,75.34,47.39,24.2,32.4,1.87,50,1.21,No,60.472,8.4689,00:45:00,2025-06-26 00:45:00
2025-06-26,S2,Ireland,53.73,40.46,11.62,34.8,1.4,250,2.9,No,53.1424,-7.6921,01:00:00,2025-06-26 01:00:00
2025-06-26,S3,Ireland,50.34,93.73,23.73,34.6,1.81,250,5.93,No,53.1424,-7.6921,01:15:00,2025-06-26 01:15:00
2025-06-26,S10,Germany,68.46,44.18,23.41,37.3,1.57,350,8.19,No,51.1657,10.4515,01:30:00,2025-06-26 01:30:00
2025-06-26,S15,Germany,24.57,42.15,13.88,37.8,1.27,350,4.86,No,51.1657,10.4515,01:45:00,2025-06-26 01:45:00
2025-06-26,S4,Ireland,21.65,49.5,23.64,27.7,1.37,250,5.91,No,53.1424,-7.6921,02:00:00,2025-06-26 02:00:00
2025-06-26,S5,Germany,79.2,76.24,7.0,29.4,1.78,350,2.45,No,51.1657,10.4515,02:15:00,2025-06-26 02:15:00
2025-06-26,S15,Germany,24.57,42.15,13.88,37.8,1.27,350,4.86,No,51.1657,10.4515,02:30:00,2025-06-26 02:30:00
2025-06-26,S13,Norway,67.72,23.7,24.7,31.6,1.62,50,1.24,No,60.472,8.4689,02:45:00,2025-06-26 02:45:00
2025-06-26,S14,Ireland,69.19,81.95,22.4,27.6,1.87,250,5.6,No,53.1424,-7.6921,03:00:00,2025-06-26 03:00:00
2025-06-26,S7,Germany,45.3,86.85,5.84,34.6,1.88,350,2.04,No,51.1657,10.4515,03:15:00,2025-06-26 03:15:00
2025-06-26,S1,Norway,85.83,22.79,22.51,35.6,1.61,50,1.13,No,60.472,8.4689,03:30:00,2025-06-26 03:30:00
2025-06-26,S10,Germany,68.46,44.18,23.41,37.3,1.57,350,8.19,No,51.1657,10.4515,03:45:00,2025-06-26 03:45:00
2025-06-26,S13,Norway,67.72,23.7,24.7,31.6,1.62,50,1.24,No,60.472,8.4689,04:00:00,2025-06-26 04:00:00
2025-06-26,S2,Ireland,53.73,40.46,11.62,34.8,1.4,250,2.9,No,53.1424,-7.6921,04:15:00,2025-06-26 04:15:00
2025-06-26,S14,Ireland,69.19,81.95,22.4,27.6,1.87,250,5.6,No,53.1424,-7.6921,04:30:00,2025-06-26 04:30:00
2025-06-26,S7,Germany,45.3,86.85,5.84,34.6,1.88,350,2.04,No,51.1657,10.4515,04:45:00,2025-06-26 04:45:00
2025-06-26,S3,Ireland,50.34,93.73,23.73,34.6,1.81,250,5.93,No,53.1424,-7.6921,05:00:00,2025-06-26 05:00:00
2025-06-26,S3,Ireland,50.34,93.73,23.73,34.6,1.81,250,5.93,No,53.1424,-7.6921,05:15:00,2025-06-26 05:15:00
2025-06-26,S6,Norway,49.12,56.68,18.73,36.0,1.36,50,0.94,No,60.472,8.4689,05:30:00,2025-06-26 05:30:00
2025-06-26,S9,Ireland,53.24,77.06,19.22,33.8,1.57,250,4.8,No,53.1424,-7.6921,05:45:00,2025-06-26 05:45:00
2025-06-26,S9,Ireland,53.24,77.06,19.22,33.8,1.57,250,4.8,No,53.1424,-7.6921,06:00:00,2025-06-26 06:00:00
2025-06-26,S6,Norway,49.12,56.68,18.73,36.0,1.36,50,0.94,No,60.472,8.4689,06:15:00,2025-06-26 06:15:00
2025-06-26,S9,Ireland,53.24,77.06,19.22,33.8,1.57,250,4.8,No,53.1424,-7.6921,06:30:00,2025-06-26 06:30:00
2025-06-26,S13,Norway,67.72,23.7,24.7,31.6,1.62,50,1.24,No,60.472,8.4689,06:45:00,2025-06-26 06:45:00
2025-06-26,S8,Germany,41.14,37.76,12.65,28.5,1.61,350,4.43,No,51.1657,10.4515,07:00:00,2025-06-26 07:00:00
2025-06-26,S15,Germany,24.57,42.15,13.88,37.8,1.27,350,4.86,No,51.1657,10.4515,07:15:00,2025-06-26 07:15:00
2025-06-26,S15,Germany,24.57,42.15,13.88,37.8,1.27,350,4.86,No,51.1657,10.4515,07:30:00,2025-06-26 07:30:00
2025-06-26,S8,Germany,41.14,37.76,12.65,28.5,1.61,350,4.43,No,51.1657,10.4515,07:45:00,2025-06-26 07:45:00
2025-06-26,S3,Ireland,50.34,93.73,23.73,34.6,1.81,250,5.93,No,53.1424,-7.6921,08:00:00,2025-06-26 08:00:00
2025-06-26,S5,Germany,79.2,76.24,7.0,29.4,1.78,350,2.45,No,51.1657,10.4515,08:15:00,2025-06-26 08:15:00
2025-06-26,S14,Ireland,69.19,81.95,22.4,27.6,1.87,250,5.6,No,53.1424,-7.6921,08:30:00,2025-06-26 08:30:00
2025-06-26,S15,Germany,24.57,42.15,13.88,37.8,1.27,350,4.86,No,51.1657,10.4515,08:45:00,2025-06-26 08:45:00
2025-06-26,S1,Norway,85.83,22.79,22.51,35.6,1.61,50,1.13,No,60.472,8.4689,09:00:00,2025-06-26 09:00:00
2025-06-26,S15,Germany,24.57,42.15,13.88,37.8,1.27,350,4.86,No,51.1657,10.4515,09:15:00,2025-06-26 09:15:00
2025-06-26,S14,Ireland,69.19,81.95,22.4,27.6,1.87,250,5.6,No,53.1424,-7.6921,09:30:00,2025-06-26 09:30:00
2025-06-26,S4,Ireland,21.65,49.5,23.64,27.7,1.37,250,5.91,No,53.1424,-7.6921,09:45:00,2025-06-26 09:45:00
2025-06-26,S10,Germany,68.46,44.18,23.41,37.3,1.57,350,8.19,No,51.1657,10.4515,10:00:00,2025-06-26 10:00:00
2025-06-26,S13,Norway,67.72,23.7,24.7,31.6,1.62,50,1.24,No,60.472,8.4689,10:15:00,2025-06-26 10:15:00
2025-06-26,S5,Germany,79.2,76.24,7.0,29.4,1.78,350,2.45,No,51.1657,10.4515,10:30:00,2025-06-26 10:30:00
2025-06-26,S4,Ireland,21.65,49.5,23.64,27.7,1.37,250,5.91,No,53.1424,-7.6921,10:45:00,2025-06-26 10:45:00
2025-06-26,S8,Germany,41.14,37.76,12.65,28.5,1.61,350,4.43,No,51.1657,10.4515,11:00:00,2025-06-26 11:00:00
2025-06-26,S6,Norway,49.12,56.68,18.73,36.0,1.36,50,0.94,No,60.472,8.4689,11:15:00,2025-06-26 11:15:00
2025-06-26,S12,Norway,75.34,47.39,24.2,32.4,1.87,50,1.21,No,60.472,8.4689,11:30:00,2025-06-26 11:30:00
2025-06-26,S10,Germany,68.46,44.18,23.41,37.3,1.57,350,8.19,No,51.1657,10.4515,11:45:00,2025-06-26 11:45:00
2025-06-26,S9,Ireland,53.24,77.06,19.22,33.8,1.57,250,4.8,No,53.1424,-7.6921,12:00:00,2025-06-26 12:00:00
2025-06-26,S12,Norway,75.34,47.39,24.2,32.4,1.87,50,1.21,No,60.472,8.4689,12:15:00,2025-06-26 12:15:00
2025-06-26,S8,Germany,41.14,37.76,12.65,28.5,1.61,350,4.43,No,51.1657,10.4515,12:30:00,2025-06-26 12:30:00
2025-06-26,S15,Germany,24.57,42.15,13.88,37.8,1.27,350,4.86,No,51.1657,10.4515,12:45:00,2025-06-26 12:45:00
2025-06-26,S10,Germany,68.46,44.18,23.41,37.3,1.57,350,8.19,No,51.1657,10.4515,13:00:00,2025-06-26 13:00:00
2025-06-26,S5,Germany,79.2,76.24,7.0,29.4,1.78,350,2.45,No,51.1657,10.4515,13:15:00,2025-06-26 13:15:00
2025-06-26,S1,Norway,85.83,22.79,22.51,35.6,1.61,50,1.13,No,60.472,8.4689,13:30:00,2025-06-26 13:30:00
2025-06-26,S11,Norway,64.72,65.71,8.88,29.5,2.0,50,0.44,No,60.472,8.4689,13:45:00,2025-06-26 13:45:00
2025-06-26,S1,Norway,85.83,22.79,22.51,35.6,1.61,50,1.13,No,60.472,8.4689,14:00:00,2025-06-26 14:00:00
2025-06-26,S2,Ireland,53.73,40.46,11.62,34.8,1.4,250,2.9,No,53.1424,-7.6921,14:15:00,2025-06-26 14:15:00
2025-06-26,S7,Germany,45.3,86.85,5.84,34.6,1.88,350,2.04,No,51.1657,10.4515,14:30:00,2025-06-26 14:30:00
2025-06-26,S1,Norway,85.83,22.79,22.51,35.6,1.61,50,1.13,No,60.472,8.4689,14:45:00,2025-06-26 14:45:00
2025-06-26,S14,Ireland,69.19,81.95,22.4,27.6,1.87,250,5.6,No,53.1424,-7.6921,15:00:00,2025-06-26 15:00:00
2025-06-26,S9,Ireland,53.24,77.06,19.22,33.8,1.57,250,4.8,No,53.1424,-7.6921,15:15:00,2025-06-26 15:15:00
2025-06-26,S5,Germany,79.2,76.24,7.0,29.4,1.78,350,2.45,No,51.1657,10.4515,15:30:00,2025-06-26 15:30:00
2025-06-26,S13,Norway,67.72,23.7,24.7,31.6,1.62,50,1.24,No,60.472,8.4689,15:45:00,2025-06-26 15:45:00
2025-06-26,S7,Germany,45.3,86.85,5.84,34.6,1.88,350,2.04,No,51.1657,10.4515,16:00:00,2025-06-26 16:00:00
2025-06-26,S7,Germany,45.3,86.85,5.84,34.6,1.88,350,2.04,No,51.1657,10.4515,16:15:00,2025-06-26 16:15:00
2025-06-26,S13,Norway,67.72,23.7,24.7,31.6,1.62,50,1.24,No,60.472,8.4689,16:30:00,2025-06-26 16:30:00
2025-06-26,S14,Ireland,69.19,81.95,22.4,27.6,1.87,250,5.6,No,53.1424,-7.6921,16:45:00,2025-06-26 16:45:00
2025-06-26,S13,Norway,67.72,23.7,24.7,31.6,1.62,50,1.24,No,60.472,8.4689,17:00:00,2025-06-26 17:00:00
2025-06-26,S15,Germany,24.57,42.15,13.88,37.8,1.27,350,4.86,No,51.1657,10.4515,17:15:00,2025-06-26 17:15:00
2025-06-26,S12,Norway,75.34,47.39,24.2,32.4,1.87,50,1.21,No,60.472,8.4689,17:30:00,2025-06-26 17:30:00
2025-06-26,S14,Ireland,69.19,81.95,22.4,27.6,1.87,250,5.6,No,53.1424,-7.6921,17:45:00,2025-06-26 17:45:00
2025-06-26,S6,Norway,49.12,56.68,18.73,36.0,1.36,50,0.94,No,60.472,8.4689,18:00:00,2025-06-26 18:00:00
2025-06-26,S10,Germany,68.46,44.18,23.41,37.3,1.57,350,8.19,No,51.1657,10.4515,18:15:00,2025-06-26 18:15:00
2025-06-26,S8,Germany,41.14,37.76,12.65,28.5,1.61,350,4.43,No,51.1657,10.4515,18:30:00,2025-06-26 18:30:00
2025-06-26,S10,Germany,68.46,44.18,23.41,37.3,1.57,350,8.19,No,51.1657,10.4515,18:45:00,2025-06-26 18:45:00
2025-06-26,S7,Germany,45.3,86.85,5.84,34.6,1.88,350,2.04,No,51.1657,10.4515,19:00:00,2025-06-26 19:00:00
2025-06-26,S1,Norway,85.83,22.79,22.51,35.6,1.61,50,1.13,No,60.472,8.4689,19:15:00,2025-06-26 19:15:00
2025-06-26,S7,Germany,45.3,86.85,5.84,34.6,1.88,350,2.04,No,51.1657,10.4515,19:30:00,2025-06-26 19:30:00
2025-06-26,S10,Germany,68.46,44.18,23.41,37.3,1.57,350,8.19,No,51.1657,10.4515,19:45:00,2025-06-26 19:45:00
2025-06-26,S3,Ireland,50.34,93.73,23.73,34.6,1.81,250,5.93,No,53.1424,-7.6921,20:00:00,2025-06-26 20:00:00
2025-06-26,S10,Germany,68.46,44.18,23.41,37.3,1.57,350,8.19,No,51.1657,10.4515,20:15:00,2025-06-26 20:15:00
2025-06-26,S5,Germany,79.2,76.24,7.0,29.4,1.78,350,2.45,No,51.1657,10.4515,20:30:00,2025-06-26 20:30:00
2025-06-26,S11,Norway,64.72,65.71,8.88,29.5,2.0,50,0.44,No,60.472,8.4689,20:45:00,2025-06-26 20:45:00
2025-06-26,S4,Ireland,21.65,49.5,23.64,27.7,1.37,250,5.91,No,53.1424,-7.6921,21:00:00,2025-06-26 21:00:00
2025-06-26,S14,Ireland,69.19,81.95,22.4,27.6,1.87,250,5.6,No,53.1424,-7.6921,21:15:00,2025-06-26 21:15:00
2025-06-26,S11,Norway,64.72,65.71,8.88,29.5,2.0,50,0.44,No,60.472,8.4689,21:30:00,2025-06-26 21:30:00
2025-06-26,S2,Ireland,53.73,40.46,11.62,34.8,1.4,250,2.9,No,53.1424,-7.6921,21:45:00,2025-06-26 21:45:00
2025-06-26,S9,Ireland,53.24,77.06,19.22,33.8,1.57,250,4.8,No,53.1424,-7.6921,22:00:00,2025-06-26 22:00:00
2025-06-26,S3,Ireland,50.34,93.73,23.73,34.6,1.81,250,5.93,No,53.1424,-7.6921,22:15:00,2025-06-26 22:15:00
2025-06-26,S7,Germany,45.3,86.85,5.84,34.6,1.88,350,2.04,No,51.1657,10.4515,22:30:00,2025-06-26 22:30:00
2025-06-26,S1,Norway,85.83,22.79,22.51,35.6,1.61,50,1.13,No,60.472,8.4689,22:45:00,2025-06-26 22:45:00
2025-06-26,S12,Norway,75.34,47.39,24.2,32.4,1.87,50,1.21,No,60.472,8.4689,23:00:00,2025-06-26 23:00:00
2025-06-26,S14,Ireland,69.19,81.95,22.4,27.6,1.87,250,5.6,No,53.1424,-7.6921,23:15:00,2025-06-26 23:15:00
2025-06-26,S7,Germany,45.3,86.85,5.84,34.6,1.88,350,2.04,No,51.1657,10.4515,23:30:00,2025-06-26 23:30:00
2025-06-26,S8,Germany,41.14,37.76,12.65,28.5,1.61,350,4.43,No,51.1657,10.4515,23:45:00,2025-06-26 23:45:00
2025-06-27,S10,Germany,41.21,55.68,24.96,25.4,1.82,350,8.74,No,51.1657,10.4515,00:00:00,2025-06-27 00:00:00
2025-06-27,S12,Norway,26.92,67.1,16.48,36.0,1.34,50,0.82,No,60.472,8.4689,00:15:00,2025-06-27 00:15:00
2025-06-27,S10,Germany,41.21,55.68,24.96,25.4,1.82,350,8.74,No,51.1657,10.4515,00:30:00,2025-06-27 00:30:00
2025-06-27,S15,Germany,17.27,76.2,16.57,30.2,1.92,350,5.8,No,51.1657,10.4515,00:45:00,2025-06-27 00:45:00
2025-06-27,S13,Norway,30.92,27.99,15.67,27.5,1.85,50,0.78,No,60.472,8.4689,01:00:00,2025-06-27 01:00:00
2025-06-27,S7,Germany,53.67,43.54,19.87,28.8,1.79,350,6.95,No,51.1657,10.4515,01:15:00,2025-06-27 01:15:00
2025-06-27,S9,Ireland,35.37,43.52,9.11,35.2,2.0,250,2.28,No,53.1424,-7.6921,01:30:00,2025-06-27 01:30:00
2025-06-27,S11,Norway,59.06,60.55,13.46,28.9,1.94,50,0.67,No,60.472,8.4689,01:45:00,2025-06-27 01:45:00
2025-06-27,S2,Ireland,27.26,77.65,5.13,31.4,1.5,250,1.28,No,53.1424,-7.6921,02:00:00,2025-06-27 02:00:00
2025-06-27,S7,Germany,53.67,43.54,19.87,28.8,1.79,350,6.95,No,51.1657,10.4515,02:15:00,2025-06-27 02:15:00
2025-06-27,S15,Germany,17.27,76.2,16.57,30.2,1.92,350,5.8,No,51.1657,10.4515,02:30:00,2025-06-27 02:30:00
2025-06-27,S11,Norway,59.06,60.55,13.46,28.9,1.94,50,0.67,No,60.472,8.4689,02:45:00,2025-06-27 02:45:00
2025-06-27,S1,Norway,11.77,40.13,7.14,34.4,1.51,50,0.36,No,60.472,8.4689,03:00:00,2025-06-27 03:00:00
2025-06-27,S7,Germany,53.67,43.54,19.87,28.8,1.79,350,6.95,No,51.1657,10.4515,03:15:00,2025-06-27 03:15:00
2025-06-27,S2,Ireland,27.26,77.65,5.13,31.4,1.5,250,1.28,No,53.1424,-7.6921,03:30:00,2025-06-27 03:30:00
2025-06-27,S15,Germany,17.27,76.2,16.57,30.2,1.92,350,5.8,No,51.1657,10.4515,03:45:00,2025-06-27 03:45:00
2025-06-27,S1,Norway,11.77,40.13,7.14,34.4,1.51,50,0.36,No,60.472,8.4689,04:00:00,2025-06-27 04:00:00
2025-06-27,S7,Germany,53.67,43.54,19.87,28.8,1.79,350,6.95,No,51.1657,10.4515,04:15:00,2025-06-27 04:15:00
2025-06-27,S11,Norway,59.06,60.55,13.46,28.9,1.94,50,0.67,No,60.472,8.4689,04:30:00,2025-06-27 04:30:00
2025-06-27,S13,Norway,30.92,27.99,15.67,27.5,1.85,50,0.78,No,60.472,8.4689,04:45:00,2025-06-27 04:45:00
2025-06-27,S10,Germany,41.21,55.68,24.96,25.4,1.82,350,8.74,No,51.1657,10.4515,05:00:00,2025-06-27 05:00:00
2025-06-27,S9,Ireland,35.37,43.52,9.11,35.2,2.0,250,2.28,No,53.1424,-7.6921,05:15:00,2025-06-27 05:15:00
2025-06-27,S15,Germany,17.27,76.2,16.57,30.2,1.92,350,5.8,No,51.1657,10.4515,05:30:00,2025-06-27 05:30:00
2025-06-27,S10,Germany,41.21,55.68,24.96,25.4,1.82,350,8.74,No,51.1657,10.4515,05:45:00,2025-06-27 05:45:00
2025-06-27,S15,Germany,17.27,76.2,16.57,30.2,1.92,350,5.8,No,51.1657,10.4515,06:00:00,2025-06-27 06:00:00
2025-06-27,S15,Germany,17.27,76.2,16.57,30.2,1.92,350,5.8,No,51.1657,10.4515,06:15:00,2025-06-27 06:15:00
2025-06-27,S13,Norway,30.92,27.99,15.67,27.5,1.85,50,0.78,No,60.472,8.4689,06:30:00,2025-06-27 06:30:00
2025-06-27,S1,Norway,11.77,40.13,7.14,34.4,1.51,50,0.36,No,60.472,8.4689,06:45:00,2025-06-27 06:45:00
2025-06-27,S11,Norway,59.06,60.55,13.46,28.9,1.94,50,0.67,No,60.472,8.4689,07:00:00,2025-06-27 07:00:00
2025-06-27,S13,Norway,30.92,27.99,15.67,27.5,1.85,50,0.78,No,60.472,8.4689,07:15:00,2025-06-27 07:15:00
2025-06-27,S13,Norway,30.92,27.99,15.67,27.5,1.85,50,0.78,No,60.472,8.4689,07:30:00,2025-06-27 07:30:00
2025-06-27,S13,Norway,30.92,27.99,15.67,27.5,1.85,50,0.78,No,60.472,8.4689,07:45:00,2025-06-27 07:45:00
2025-06-27,S9,Ireland,35.37,43.52,9.11,35.2,2.0,250,2.28,No,53.1424,-7.6921,08:00:00,2025-06-27 08:00:00
2025-06-27,S3,Ireland,40.49,66.83,22.53,29.5,1.33,250,5.63,No,53.1424,-7.6921,08:15:00,2025-06-27 08:15:00
2025-06-27,S9,Ireland,35.37,43.52,9.11,35.2,2.0,250,2.28,No,53.1424,-7.6921,08:30:00,2025-06-27 08:30:00
2025-06-27,S9,Ireland,35.37,43.52,9.11,35.2,2.0,250,2.28,No,53.1424,-7.6921,08:45:00,2025-06-27 08:45:00
2025-06-27,S1,Norway,11.77,40.13,7.14,34.4,1.51,50,0.36,No,60.472,8.4689,09:00:00,2025-06-27 09:00:00
2025-06-27,S6,Norway,50.45,84.87,16.42,36.4,1.24,50,0.82,No,60.472,8.4689,09:15:00,2025-06-27 09:15:00
2025-06-27,S9,Ireland,35.37,43.52,9.11,35.2,2.0,250,2.28,No,53.1424,-7.6921,09:30:00,2025-06-27 09:30:00
2025-06-27,S12,Norway,26.92,67.1,16.48,36.0,1.34,50,0.82,No,60.472,8.4689,09:45:00,2025-06-27 09:45:00
2025-06-27,S1,Norway,11.77,40.13,7.14,34.4,1.51,50,0.36,No,60.472,8.4689,10:00:00,2025-06-27 10:00:00
2025-06-27,S11,Norway,59.06,60.55,13.46,28.9,1.94,50,0.67,No,60.472,8.4689,10:15:00,2025-06-27 10:15:00
2025-06-27,S5,Germany,13.78,22.13,11.43,27.9,1.87,350,4.0,No,51.1657,10.4515,10:30:00,2025-06-27 10:30:00
2025-06-27,S7,Germany,53.67,43.54,19.87,28.8,1.79,350,6.95,No,51.1657,10.4515,10:45:00,2025-06-27 10:45:00
2025-06-27,S3,Ireland,40.49,66.83,22.53,29.5,1.33,250,5.63,No,53.1424,-7.6921,11:00:00,2025-06-27 11:00:00
2025-06-27,S8,Germany,67.46,93.49,15.22,27.4,1.65,350,5.33,No,51.1657,10.4515,11:15:00,2025-06-27 11:15:00
2025-06-27,S13,Norway,30.92,27.99,15.67,27.5,1.85,50,0.78,No,60.472,8.4689,11:30:00,2025-06-27 11:30:00
2025-06-27,S15,Germany,17.27,76.2,16.57,30.2,1.92,350,5.8,No,51.1657,10.4515,11:45:00,2025-06-27 11:45:00
2025-06-27,S13,Norway,30.92,27.99,15.67,27.5,1.85,50,0.78,No,60.472,8.4689,12:00:00,2025-06-27 12:00:00
2025-06-27,S4,Ireland,26.03,77.43,8.86,33.9,1.48,250,2.21,No,53.1424,-7.6921,12:15:00,2025-06-27 12:15:00
2025-06-27,S8,Germany,67.46,93.49,15.22,27.4,1.65,350,5.33,No,51.1657,10.4515,12:30:00,2025-06-27 12:30:00
2025-06-27,S15,Germany,17.27,76.2,16.57,30.2,1.92,350,5.8,No,51.1657,10.4515,12:45:00,2025-06-27 12:45:00
2025-06-27,S4,Ireland,26.03,77.43,8.86,33.9,1.48,250,2.21,No,53.1424,-7.6921,13:00:00,2025-06-27 13:00:00
2025-06-27,S10,Germany,41.21,55.68,24.96,25.4,1.82,350,8.74,No,51.1657,10.4515,13:15:00,2025-06-27 13:15:00
2025-06-27,S12,Norway,26.92,67.1,16.48,36.0,1.34,50,0.82,No,60.472,8.4689,13:30:00,2025-06-27 13:30:00
2025-06-27,S10,Germany,41.21,55.68,24.96,25.4,1.82,350,8.74,No,51.1657,10.4515,13:45:00,2025-06-27 13:45:00
2025-06-27,S2,Ireland,27.26,77.65,5.13,31.4,1.5,250,1.28,No,53.1424,-7.6921,14:00:00,2025-06-27 14:00:00
2025-06-27,S12,Norway,26.92,67.1,16.48,36.0,1.34,50,0.82,No,60.472,8.4689,14:15:00,2025-06-27 14:15:00
2025-06-27,S2,Ireland,27.26,77.65,5.13,31.4,1.5,250,1.28,No,53.1424,-7.6921,14:30:00,2025-06-27 14:30:00
2025-06-27,S14,Ireland,33.25,64.89,15.46,34.7,1.44,250,3.87,No,53.1424,-7.6921,14:45:00,2025-06-27 14:45:00
2025-06-27,S14,Ireland,33.25,64.89,15.46,34.7,1.44,250,3.87,No,53.1424,-7.6921,15:00:00,2025-06-27 15:00:00
2025-06-27,S13,Norway,30.92,27.99,15.67,27.5,1.85,50,0.78,No,60.472,8.4689,15:15:00,2025-06-27 15:15:00
2025-06-27,S12,Norway,26.92,67.1,16.48,36.0,1.34,50,0.82,No,60.472,8.4689,15:30:00,2025-06-27 15:30:00
2025-06-27,S8,Germany,67.46,93.49,15.22,27.4,1.65,350,5.33,No,51.1657,10.4515,15:45:00,2025-06-27 15:45:00
2025-06-27,S15,Germany,17.27,76.2,16.57,30.2,1.92,350,5.8,No,51.1657,10.4515,16:00:00,2025-06-27 16:00:00
2025-06-27,S15,Germany,17.27,76.2,16.57,30.2,1.92,350,5.8,No,51.1657,10.4515,16:15:00,2025-06-27 16:15:00
2025-06-27,S13,Norway,30.92,27.99,15.67,27.5,1.85,50,0.78,No,60.472,8.4689,16:30:00,2025-06-27 16:30:00
2025-06-27,S10,Germany,41.21,55.68,24.96,25.4,1.82,350,8.74,No,51.1657,10.4515,16:45:00,2025-06-27 16:45:00
